video_id,title,description,published_at,views,likes,comments,duration,traffic_source,device,duration_sec,year,month,day,weekday,likes_per_view,comments_per_view,video_type,ctr
w6QM2uCkKS8,MITO OU REALIDADE? FISICULTURISMO VEGANO | CONFIA NO DOC #013,"💬 É possível ser vegano e competir em alto rendimento no fisiculturismo? Neste episódio do Confia no Doc, desvendamos os mitos e verdades sobre fisiculturistas veganos, a suplementação necessária, e como a combinação de alimentos pode suprir todas as necessidades para o crescimento muscular. 🌱💪

🔥 Temas abordados no vídeo:

A diferença entre proteína animal e vegetal 🥩 vs. 🥦
Como combinar alimentos para atingir um perfil proteico completo 🍚 + 🫘
Suplementos essenciais para veganos no fisiculturismo (B12, creatina, BCAA e mais!) 🥤
Exemplos reais: Carol França e Guilherme Abomai no topo do esporte! 🏆
💡 E mais: Será que veganos podem usar testosterona? 🤔 Assista até o final para descobrir!

📩 Deixe nos comentários o que você acha dessa jornada e compartilhe com aquele amigo que quer saber mais sobre veganismo e esporte.

Participantes:
Confia no Doc: @confianodoc
Ewerton Oliveira: @ewerton.oliveiras
Gustavo Fontenelle: @drfontenelle

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: DOC",2024-11-27 21:45:01+00:00,3809,369,23,PT8M4S,Unknown,Unknown,484.0,2024,11,27,Wednesday,0.09687582042530848,0.006038330270412182,Longo,
mM3HNQpQKFo,DA ERA MEDIEVAL ATÉ HOJE EM DIA - A EVOLUÇÃO DA ESGRIMA | DOJO DO MERLOTO #013,"No episódio de hoje do Dojo do Merloto, o Henrique Merloto junta forças com profissionais de esgrima olímpica e lutadores medievais para um confronto épico de ideias e técnicas! ⚔️ Eles exploram a evolução do esporte de esgrima, desde os combates medievais até as competições olímpicas da atualidade. Será que essas duas tradições têm mais em comum do que imaginamos?

Se você curte história, artes marciais e quer entender como a esgrima evoluiu ao longo dos séculos, assista até o fim para mergulhar nesse universo de técnica, estratégia e tradição!

🔔 Se inscreva no canal e ative as notificações para não perder nenhum episódio do Dojo do Merloto e outros conteúdos épicos sobre artes marciais e esportes de combate!

Compre com desconto na Growth
https://gsuplementos.com.br
Cupom: MERLOTO",2024-11-26 21:45:02+00:00,3821,346,20,PT36M22S,Unknown,Unknown,2182.0,2024,11,26,Tuesday,0.09055221146296781,0.005234231876472127,Longo,
nuyiOGd4V6A,Ele era CAMELÔ hoje é um BODYBILDER PRO! Felipe Massaroca | Fala Monstro Talk Show #011,"No episódio de hoje do Fala Monstro Talk Show, Leo Stronda bate um papo com Felipe Massaroca, o mais novo Pro Card no mundo do fisiculturismo! 🎉💪 Conheça a história do Massaroca, os desafios da preparação e os planos para a carreira profissional. 


👉 Inscreva-se no canal e ative as notificações para não perder nenhuma novidade!",2024-11-24 15:00:07+00:00,20826,1492,60,PT1H29M32S,Unknown,Unknown,5372.0,2024,11,24,Sunday,0.07164121770863344,0.002881014116969173,Longo,
yNGSdlxrTIE,Salvando a dieta do TOGURO com um bolo de apenas 300 kcal! | MONSTRO NA COZINHA #010,"Hoje o Monstro na Cozinha recebe ninguém menos que o Toguro! 😱🔥 Vamos colocar a mão na massa (literalmente) para preparar uma receita épica que une sabor e proteína de sobra para quem tá no corre do shape!

🔔 Já deixa o like, se inscreve no canal e ativa o sininho pra não perder os próximos vídeos com convidados incríveis! Bora pro shape e pro sabor! 💥

#MonstroNaCozinha #Toguro #ShapeEpico #ReceitaMonstra",2024-11-23 15:01:05+00:00,831410,72690,3308,PT43M4S,Unknown,Unknown,2584.0,2024,11,23,Saturday,0.08742978795058996,0.003978783031236093,Longo,
6x8s5KOVI2c,A DIFERENÇA ENTRE ATLETAS E INFLUENCERS | Teen bodybuilder #006,"No episódio de hoje, Daniel Bianchi mostra que ser um jovem atleta e influencer vai muito além das câmeras. Enquanto encara um treino intenso de peito, ele compartilha os bastidores da sua rotina de preparação, os desafios de competir e a verdade por trás das redes sociais. 🏋️‍♂️

Neste vídeo, você vai ver:

O treino completo de peito do Daniel, com dicas práticas para resultados reais
Reflexões sobre a vida de atleta, disciplina e foco no palco
A dualidade de ser um influenciador digital e manter a performance como bodybuilder
Este episódio é uma aula de dedicação e equilíbrio, perfeito para quem busca evoluir na vida fitness e entender a realidade de um jovem atleta.

🔔 Inscreva-se no canal e ative as notificações para não perder a jornada do Daniel no Teen Bodybuilder!

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: BIANCHI",2024-11-22 21:45:00+00:00,14333,876,33,PT36M57S,Unknown,Unknown,2217.0,2024,11,22,Friday,0.06111770041163748,0.0023023791250959325,Longo,
9OVxjsuQsoI,A TÉCNICA SECRETA PRA PROGREDIR NAS BARRAS! | MUNDO CALISTENIA #010,"No episódio de hoje do Mundo Calistenia, o Mesquita traz um treino especial para quem quer melhorar na barra fixa e aumentar o número de repetições! 💥 Com dicas práticas e estratégias testadas, ele mostra como progredir e superar seus limites na calistenia. Será que você consegue acompanhar as técnicas e evoluir como um verdadeiro monstro das barras?

Se você curte treinos desafiadores e quer aprender a dominar a barra fixa, assista até o fim e veja como o Mesquita pode ajudar na sua evolução! 🚀

🔔 Se inscreva no canal e ative as notificações para não perder nenhum episódio do Mundo Calistenia e continuar evoluindo no esporte!

Compre na Growth com desconto:
https://gsuplementos.com.br
Cupom: MESQUITA",2024-11-22 15:00:17+00:00,68727,1947,84,PT8M1S,Unknown,Unknown,481.0,2024,11,22,Friday,0.02832947749792658,0.001222227072329652,Longo,
FmGIlWk2SZo,DESAFIEI UM STRONGMAN E UMA STRONGWOMAN | POWERBUILDER #011,"No episódio de hoje do PowerBuilder, o Iago lança um desafio pesado para um Strongman e uma Strongwoman em um treino brutal no Fábrica de Monstros CT! 💥 E pra elevar o nível, eles encaram as temidas Monster Machines, equipamentos que testam até os limites da força humana. Será que os dois gigantes vão conseguir acompanhar o ritmo e vencer as máquinas brutais que o Iago preparou?

Se você curte treinos extremos e quer ver até onde esses monstros conseguem chegar, assista até o fim e veja como foi esse desafio de força e resistência!

🔔 Se inscreva no canal e ative as notificações para não perder nenhum episódio do PowerBuilder e outros desafios pesados do Fábrica de Monstros!

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: IAGO",2024-11-21 21:45:00+00:00,7560,505,30,PT30M58S,Unknown,Unknown,1858.0,2024,11,21,Thursday,0.0667989417989418,0.003968253968253968,Longo,
mUkuRmhs7m8,SERÁ QUE CLEMBO É SÓ VANTAGEM MESMO? | CONFIA NO DOC #12,"No episódio de hoje, Gustavo Fontenelle e Ewerton Oliveira explicam tudo o que você precisa saber sobre o clembo, uma substância que vem ganhando destaque no mundo do fisiculturismo. Mas afinal, de onde veio o clembo e para que ele é realmente prescrito? E mais importante: o que faz com que bodybuilders recorram a ele?

Neste vídeo, você vai aprender:

O uso médico original do clembo e suas indicações clínicas
Os efeitos e os riscos do uso fora das prescrições médicas
Por que ele é tão popular entre atletas e fisiculturistas
Dicas e alertas sobre segurança e acompanhamento médico
Se você quer informações confiáveis e desmistificadas sobre o mundo do fitness, esse vídeo é pra você! ⚕️💪

Gostou do conteúdo? Deixe o like 👍, inscreva-se no canal e ative o sininho 🔔 para não perder nenhum episódio do Confia no Doc!

🗣️ Comenta aqui: Você já tinha ouvido falar no clembo? Qual substância você gostaria que os Docs explicassem nos próximos vídeos?

Participantes:
Confia no Doc: @confianodoc
Ewerton Oliveira: @ewerton.oliveiras
Gustavo Fontenelle: @drfontenelle

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: DOC",2024-11-20 21:45:04+00:00,13775,1667,75,PT8M2S,Unknown,Unknown,482.0,2024,11,20,Wednesday,0.12101633393829402,0.0054446460980036296,Longo,
qx99KssuZkw,Qualquer GRAVETO vira arma na mão desse MESTRE! | DOJO DO MERLOTO #012,"Prepare-se para mais um episódio emocionante do Dojo do Merloto! Hoje, Henrique Merloto explora o mundo da esgrima com o mestre darmas Ricardo Salles na academia Life Quality, em São Paulo. ⚔️

🗡️ Treino de Esgrima com o Mestre Ricardo Salles: Acompanhe Henrique mergulhando nos fundamentos e técnicas da esgrima ao lado de um dos maiores mestres da modalidade!

🏋️‍♂️ Academia Life Quality SP: Descubra os segredos e a estrutura dessa renomada academia em São Paulo que promove a excelência nas artes marciais.

🤺 Desafios e Aprendizados: Veja como Henrique se sai nos desafios propostos pelo mestre e as lições valiosas aprendidas durante o treino.

Dá o play e venha conferir essa experiência única! 🎥

Gostou do conteúdo? Deixe seu like 👍, compartilhe e inscreva-se no canal para mais episódios do ""Dojo do Merloto""! E ativa o sininho 🔔 para não perder nenhum conteúdo exclusivo.

🗣️ Deixe seu comentário: Qual técnica você gostaria de ver no próximo episódio?

Compre com desconto na Growth
https://gsuplementos.com.br
Cupom: MERLOTO",2024-11-19 21:45:01+00:00,3396,343,27,PT41M59S,Unknown,Unknown,2519.0,2024,11,19,Tuesday,0.10100117785630153,0.007950530035335688,Longo,
NGD9uRArrrk,ENCONTRO HISTÓRICO: fim da treta STRONDA x TOGURO? | Fala Monstro Talk Show #010,"Você não vai acreditar quem está no novo episódio do Fala Monstro Talk Show! 😱 Este encontro promete esquentar o mundo maromba e gerar muita expectativa! 🔥


👉 Inscreva-se no canal e ative as notificações para não perder nenhuma novidade!",2024-11-17 15:00:07+00:00,1326739,127119,6930,PT2H12M50S,Unknown,Unknown,7970.0,2024,11,17,Sunday,0.0958131177269983,0.0052233333006717975,Longo,
QEARawU2iYY,Uma pizza com APENAS  700 calorias | GORILA ALBINO | MONSTRO NA COZINHA #009,,2024-11-16 15:00:03+00:00,58508,5744,164,PT42M51S,Unknown,Unknown,2571.0,2024,11,16,Saturday,0.09817460860053326,0.002803035482327203,Longo,
76N9J4OW14c,REVANCHE PESADA: BIANCHI DESAFIA O MESQUITA NO BODYBUILDING! | TeenBodyBuilder #005,"No episódio de hoje do Teen Bodybuilder, Daniel Bianchi mostra que não deixou barato o desafio de boxe do Mesquita! Agora é a vez do Mundo Calistenia provar do veneno dos bodybuilders. 💪🔥 O Bianchi desafia o Mesquita a enfrentar um treino de musculação insano, com séries pesadas e muita intensidade. Será que o rei da calistenia vai aguentar o ritmo? 🤔

👉 Não perca esse embate épico entre o mundo da calistenia e o fisiculturismo! Deixe seu comentário sobre quem você acha que mandou melhor e inscreva-se no canal para mais desafios de tirar o fôlego. 🎥💥",2024-11-15 21:45:00+00:00,3362,272,14,PT57M10S,Unknown,Unknown,3430.0,2024,11,15,Friday,0.0809042236763831,0.004164187983343248,Longo,
XsRnFt7aO6w,5 FLEXÕES QUE VOCÊ TEM QUE FAZER | MUNDO CALISTENIA #009,"🔔 Inscreva-se no canal e ative o sininho para não perder nenhum conteúdo exclusivo do Fábrica de Monstros!

Compre na Growth com desconto:
https://gsuplementos.com.br
Cupom: MESQUITA",2024-11-15 17:30:07+00:00,4392,597,23,PT12M24S,Unknown,Unknown,744.0,2024,11,15,Friday,0.1359289617486339,0.005236794171220401,Longo,
IyFAGQ8DtOE,DESAFIANDO UM NATURAL NO FABRICA CT | POWERBUILDER #010,"No episódio de hoje do PowerBuilder, o Iago convida o Men’s Physique natural Gustavo Freire para um treino pesado no Fábrica CT! 💥 Iago não economiza na intensidade e desafia Gustavo ao máximo, levando ele a testar seus limites em um ambiente onde só os mais fortes resistem. Será que o atleta natural consegue acompanhar o ritmo brutal do Powerbuilder?

Se você curte treinos extremos e quer ver como um atleta natural enfrenta um treino de alta intensidade, assista até o fim e acompanhe cada momento desse desafio de força e resistência!

🔔 Se inscreva no canal e ative as notificações para não perder nenhum episódio do PowerBuilder e outros desafios insanos do Fábrica de Monstros!

🗣️ Comenta aqui: Qual desafio você gostaria de ver no próximo episódio do Powerbuilder?

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: IAGO",2024-11-14 21:45:00+00:00,3883,337,27,PT37M34S,Unknown,Unknown,2254.0,2024,11,14,Thursday,0.08678856554210662,0.00695338655678599,Longo,
T7tlyudtY2Q,COMO É POSSÍVEL UM ATLETA SER PAI TOMANDO TESTO? | Confia no Doc #011,"No episódio de hoje do Confia no Doc, do canal Fabrica de Monstros, Ewerton Oliveira e Gustavo Fontenelle abordam um tema muito solicitado: atletas hormonizados podem ser pais? 💉 Neste vídeo, eles discutem como o uso de hormônios pode afetar a fertilidade masculina e explicam as alternativas para quem quer manter a possibilidade de ter filhos, mesmo com o uso de esteroides.

Você vai aprender:

Como os hormônios impactam a produção de esperma e a fertilidade
Estratégias e tratamentos para preservar a capacidade reprodutiva
Casos de atletas que conseguiram ser pais mesmo hormonizados
A importância de acompanhamento médico para manter a saúde reprodutiva
Este vídeo é um guia essencial para atletas, bodybuilders e praticantes de musculação que têm dúvidas sobre a relação entre hormonização e paternidade. ⚕️💪

Gostou do conteúdo? Deixe o like 👍, inscreva-se e ative o sininho 🔔 para mais conteúdos no ""Confia no Doc""! E deixe suas perguntas nos comentários para serem respondidas nos próximos episódios.

Participantes:
Confia no Doc: @confianodoc
Ewerton Oliveira: @ewerton.oliveiras
Gustavo Fontenelle: @drfontenelle

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: DOC",2024-11-13 21:45:01+00:00,3224,434,18,PT8M1S,Unknown,Unknown,481.0,2024,11,13,Wednesday,0.1346153846153846,0.005583126550868486,Longo,
dHXBzXlfba8,COMO SE PROTEGER DE SITUAÇÕES DE RISCO EM QUALQUER IDADE - SOTAI | DOJO DO MERLOTO #011,"📢 EPISÓDIO IMPERDÍVEL DO DOJO DO MERLOTO! Hoje, Henrique Merloto recebe um convidado especial, Ricardo Nakayama, criador do sistema de defesa pessoal Sotai. Neste episódio, Nakayama compartilha sua jornada nas artes marciais e o desenvolvimento do Sotai, uma técnica que combina diversas artes de combate para a defesa em situações reais. 🔥

Assista e descubra:

O que é o Sotai e como ele pode ser aplicado para autodefesa
As inspirações de Nakayama, com base em disciplinas como Karatê, Jiu-Jitsu, Kickboxing, Aikido e Kung Fu
Técnicas práticas para quem quer aprender métodos de defesa pessoal adaptáveis e eficientes
📌 Para quem é este vídeo? Para praticantes de artes marciais, entusiastas de defesa pessoal, e todos que querem saber mais sobre técnicas de combate real e autodefesa prática.

Gostou do conteúdo? Deixe seu like 👍, compartilhe e inscreva-se no canal para mais episódios do ""Dojo do Merloto""! E ativa o sininho 🔔 para não perder nenhum conteúdo exclusivo.

🗣️ Deixe seu comentário: Qual técnica você gostaria de ver no próximo episódio?

Compre com desconto na Growth
https://gsuplementos.com.br
Cupom: MERLOTO",2024-11-12 22:30:11+00:00,180232,5848,196,PT28M54S,Unknown,Unknown,1734.0,2024,11,12,Tuesday,0.03244706822317901,0.0010874872386701586,Longo,
ER8FbxH4KYM,"BRANDÃO top 1, RAMON de GUEST sem derreter e muito mais! | Yung News #012","No episódio de hoje do Yung News, Giovana Yung traz as principais notícias do mundo fitness! 

🎉 Brandão alcançou o topo no Romania Pro, conquistando o primeiro lugar, enquanto Horse impressionou com um sólido top 4! 

Também vamos falar sobre os resultados do FitPira na Muscle Contest, onde Ramon brilhou com um guest posing especial. 

E para completar, uma novidade bombástica: Cake e Zancanelli estão trocando de treinador! 

⚡️ Assista para ficar por dentro de tudo que está rolando no cenário do fisiculturismo! 👀 

Dá o play e fique por dentro de todas essas notícias! Não esqueça de deixar seu like, se inscrever no canal e ativar o sininho para não perder nenhum episódio do Yung News!

- Giovana Yung
https://instagram.com/giiovanayung

- Compre na Growth com desconto:
https://www.gsuplementos.com.br/
Cupom: YUNG

#YungNews #FábricadeMonstros #Brandão #Horse #Ramon",2024-11-11 21:45:00+00:00,3447,366,12,PT12M56S,Unknown,Unknown,776.0,2024,11,11,Monday,0.1061792863359443,0.0034812880765883376,Longo,
zn2YMyUE8Fo,Não existe limitações para o GORILA ALBINO | Fala Monstro Talk Show #009,"No episódio de hoje do Fala Monstro Talk Show, Leo Stronda recebe um convidado especial que é puro exemplo de superação e força de vontade: o Gorila Albino! 🦍💪 

Um atleta deficiente que passou por inúmeras dificuldades, enfrentou barreiras e provou que nada pode impedir quem está determinado a alcançar seus sonhos. 

Nesse papo emocionante, ele compartilha sua jornada, os desafios que enfrentou e como transformou todas as adversidades para se tornar um bodybuilder profissional. Prepare-se para se inspirar e emocionar com essa história de vida incrível! 🙌

👉 Inscreva-se no canal, ative o sininho e deixe seu like! Comente qual foi a imitação favorita e acompanhe os próximos episódios do Fala Monstro Talk Show!

#IgorGuedes #Igorfina #FalaMonstro #TalkShow #Humor #Entrevista #Imitações #Podcast #Comédia #Cariani #JulioBalestrin #Scarpelly #Maromba",2024-11-10 15:00:07+00:00,46063,3461,85,PT1H54M41S,Unknown,Unknown,6881.0,2024,11,10,Sunday,0.07513622647243992,0.001845298829863448,Longo,
ke_zhXLh3vw,O CORTELLA cantou um PAGODE pra gente!!! | MONSTRO NA COZINHA #008,"No episódio desta semana do Monstro na Cozinha, Leo Stronda convida o comediante e imitador Igor Guedes para uma aventura gastronômica e cheia de risadas! 

Além de preparar uma deliciosa pizza fit, Igor traz para o canal uma legião de personagens do mundo maromba e muito mais. Será que eles vão conseguir cozinhar ou a diversão vai tomar conta da cozinha? Assista e confira essa receita saudável com um toque especial de humor!

🔔 Se inscreva no canal e ative o sininho para acompanhar todas as receitas do Monstro na Cozinha e outros conteúdos da Fábrica de Monstros.

Participantes
Leo Stronda: https://instagram.com/leostronda
Big Jeff: https://www.instagram.com/bigjeffpro/
Albbino: https://www.instagram.com/albbinoficial/

Compre na Growth: htts://gsuplementos.com.br",2024-11-09 15:00:50+00:00,219685,18164,224,PT34M17S,Unknown,Unknown,2057.0,2024,11,9,Saturday,0.08268202198602545,0.00101964175979243,Longo,
Ub9Ax0BezHA,DIOGO MONTENEGRO ME DIZ SE CONTINUO NATURAL OU HORMONIZO?  | TeenBodyBuilder #004,"No episódio de hoje do Teen Bodybuilder, Daniel Bianchi tem a oportunidade de mostrar suas poses para ninguém menos que Diogo Montenegro, o atual top 1 da Men's Physique! 💪 Durante a conversa, eles discutem o futuro de Daniel no fisiculturismo, avaliam em qual categoria ele se encaixa melhor, e Diogo compartilha dicas preciosas sobre como manter o foco e evoluir na carreira. Daniel também fala sobre o bulking que está fazendo e recebe orientações importantes para continuar crescendo no esporte.

Se você quer acompanhar de perto a trajetória de um jovem promissor no bodybuilding e aprender com as dicas de um campeão, assista até o final!

🔔 Se inscreva no canal e ative as notificações para acompanhar todos os episódios do Teen Bodybuilder e o melhor conteúdo da Fábrica de Monstros!

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: BIANCHI",2024-11-08 21:45:02+00:00,3023,271,4,PT8M1S,Unknown,Unknown,481.0,2024,11,8,Friday,0.08964604697320543,0.0013231888852133643,Longo,
_bpPKHzjlwc,Como se recuperar de TREINOS PESADOS ft Teen Bodybuilder  | Mundo Calistenia #008,"O episódio de hoje do quadro Mundo Calistenia, Luiz Otavio Mesquita volta com tudo após uma luta intensa de boxe! 🥊 Com o corpo ainda se recuperando, ele não deixa o ritmo cair e vai direto para um treino pesado ao lado de Daniel Bianchi, nosso Teen Bodybuilder! 🌟💥 Juntos, eles vão encarar desafios físicos que vão além dos limites, mostrando como a calistenia e o bodybuilding se encontram em uma sessão de treino insana. Será que o Mesquita vai aguentar o pique do Daniel? Não perca essa dupla em ação!

🔔 Inscreva-se no canal e ative o sininho para não perder nenhum conteúdo exclusivo do Fábrica de Monstros!

Compre na Growth com desconto:
https://gsuplementos.com.br
Cupom: MESQUITA",2024-11-08 15:00:48+00:00,4342,338,16,PT27M41S,Unknown,Unknown,1661.0,2024,11,8,Friday,0.07784431137724551,0.0036849378166743437,Longo,
LCUnol3vU4E,DESAFIANDO O NATURAL ATÉ O LIMITE | POWERBUILDER #009,"No episódio de hoje do PowerBuilder, o Iago lança um desafio pesado para Glauber em um treino insano de peito! 💥 E pra fechar com chave de ouro, eles encaram uma máquina de panturrilha que chega a nada menos que 1 tonelada! Será que Glauber vai conseguir acompanhar o ritmo e suportar o peso brutal que o Iago colocou na rotina?

Se você curte treinos extremos e quer ver até onde esses monstros conseguem chegar, assista até o fim e veja como foi esse desafio de força e resistência!

🔔 Se inscreva no canal e ative as notificações para não perder nenhum episódio do PowerBuilder e outros desafios pesados do Fábrica de Monstros!

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: IAGO",2024-11-07 21:45:00+00:00,3820,407,11,PT18M28S,Unknown,Unknown,1108.0,2024,11,7,Thursday,0.10654450261780105,0.0028795811518324606,Longo,
ThpRnq0jHk4,O TREMBORAGE é REAL mesmo? | Confia no Doc #010,"No episódio de hoje do quadro Confia no Doc, do canal Fábrica de Monstros, Gustavo e  Ewerton trazem uma análise completa sobre o famoso 'tremborage'. 

Você sabe o que é, quais são os efeitos no corpo e se há benefícios? 
Discutimos os efeitos colaterais, os riscos para a saúde e como esse recurso extremo impacta o desempenho e o bem-estar. 

Confira essa conversa com dois especialistas e entenda os perigos por trás do 'treinamento monstro' e seus impactos. Assista e se informe antes de tomar qualquer decisão!""

Participantes:
Confia no Doc: @confianodoc
Ewerton Oliveira: @ewerton.oliveiras
Gustavo Fontenelle: @drfontenelle

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: DOC",2024-11-06 21:45:03+00:00,8211,1057,34,PT8M7S,Unknown,Unknown,487.0,2024,11,6,Wednesday,0.1287297527706735,0.004140786749482402,Longo,
mnkxUrMvZJM,APRENDA A SE DEFENDER - KUNG FU YAU MAN | DOJO DO MERLOTO #010,"No episódio de hoje do Dojo do Merloto, Henrique Merloto continua sua jornada no Kung Fu Yau Man, agora com uma aula focada nas técnicas de combate sem armas! 🥋💥 Acompanhe enquanto Merloto aprende movimentos, golpes e defesas dessa arte marcial tradicional, explorando habilidades que exigem precisão, força e controle.

Se você tem interesse em artes marciais e quer ver de perto como funciona o treinamento de combate no Yao Man, não perde esse episódio! Prepare-se para aprender mais sobre o lado técnico e disciplinado do Kung Fu.

🔔 Se inscreva no canal e ative as notificações para acompanhar todos os episódios do Dojo do Merloto e os melhores conteúdos sobre artes marciais no Fábrica de Monstros!

participantes:
https://www.instagram.com/henriquemerloto
https://www.instagram.com/fabio_encantado
https://www.instagram.com/kungfuzilla

Compre com desconto na Growth
https://gsuplementos.com.br
Cupom: MERLOTO",2024-11-05 21:45:02+00:00,15989,748,60,PT14M34S,Unknown,Unknown,874.0,2024,11,5,Tuesday,0.046782162736881606,0.0037525798986803426,Longo,
9_COpBz_93U,HORSE promete pegar CBUM e BRANDÃO no Praga Pro | Yung News #011,"No Yung News de hoje, Giovana Yung traz as notícias mais bombásticas da última semana no mundo da maromba! Confira tudo sobre a expectativa para o Praga Pro, com CBum em preparação total a apenas duas semanas do evento. A comparação de shapes com o brasileiro Horse promete um show à parte. Além disso, falamos sobre o trágico alagamento na academia de Joan Pradells, o bodybuilder espanhol.

Entre outras notícias, temos Brandão explicando sua decisão de não competir no Praga Pro e sua estratégia para garantir uma vaga no Mr. Olympia. E não é só isso: Jesus, bodybuilder espanhol na Classic Physique, chocou a internet com seu físico fibrado, enquanto um casal viralizou após perder 91kg juntos e competir no bodybuilding. Por fim, fique por dentro do lançamento do documentário de CBum, aguardado por fãs ao redor do mundo.

📰 Principais Tópicos:

- Preparação de CBum para o Praga Pro e comparações com Horse
- Tragédia natural na Espanha e academia de Joan Pradells afetada
- Brandão revela por que está fora do Praga Pro e foca no Mr. Olympia
- Polêmica sobre o físico fibrado de Jesus na Classic Physique
- Casal transforma suas vidas e agora competem juntos no bodybuilding
- Lançamento do documentário de CBum


🔔 Não perca nenhum detalhe das principais notícias da maromba! Inscreva-se no Fábrica de Monstros e ative as notificações para acompanhar o Yung News toda segunda-feira e ficar por dentro das novidades do bodybuilding!

- Giovana Yung
https://instagram.com/giiovanayung

- Compre na Growth com desconto:
https://www.gsuplementos.com.br/
Cupom: YUNG

#YungNews #FábricaDeMonstros #Josema #RuffDiesel #SamsonDauda #Menegati #MikeSummerfield #RamonDino #MundoMaromba #NotíciasMaromba #NutriyummyPro #MrOlympia2025 #Bodybuilding",2024-11-04 21:45:00+00:00,3213,336,19,PT14M23S,Unknown,Unknown,863.0,2024,11,4,Monday,0.10457516339869281,0.005913476501711796,Longo,
DsuNlM3ZS-o,CHOREI DE RIR COM O IGOR GUEDES | Fala Monstro Talk Show #008,"Neste episódio especial, recebemos o incrível Igor Guedes, mais conhecido como Igorfina! Este fenômeno do humor digital é mestre em imitações que vão desde personalidades da política até figuras do universo fitness. Com um toque único de humor, Igorfina parodia grandes nomes da maromba, incluindo Cariani, Julio Balestrin, Scarpelly, entre outros! Neste bate-papo, ele conta como surgiu a ideia de imitar essas figuras icônicas e revela o que o inspira a criar essas imitações que fazem o público chorar de rir! 💪😂

Vamos explorar o lado mais criativo do Igorfina, sua visão sobre a cultura fitness e descobrir o que faz essas paródias serem tão populares. Além disso, ele nos dá uma amostra dos bastidores de seu show de stand-up, Fragmentado, onde mistura observações hilárias sobre o cotidiano e personagens inesquecíveis.

📺 Está curioso para saber como ele desenvolve as imitações, suas histórias preferidas sobre os bastidores e o que ele acha do mundo digital? Não perca essa entrevista imperdível que vai muito além da comédia!

👉 Inscreva-se no canal, ative o sininho e deixe seu like! Comente qual foi a imitação favorita e acompanhe os próximos episódios do Fala Monstro Talk Show!

#IgorGuedes #Igorfina #FalaMonstro #TalkShow #Humor #Entrevista #Imitações #Podcast #Comédia #Cariani #JulioBalestrin #Scarpelly #Maromba",2024-11-03 15:00:07+00:00,473296,36054,606,PT1H29M26S,Unknown,Unknown,5366.0,2024,11,3,Sunday,0.07617643081707853,0.001280382678070383,Longo,
9ry8Ui7jthY,BIG JEFF MOSTRA O SEGREDO DO SEU CHARUTO! | MONSTRO NA COZINHA #007,"No episódio de hoje do Monstro na Cozinha, Leo Stronda conta com a presença ilustre do Big Jeff, que chega com uma receita especial: o ""Charuto Proteico do Big Jeff""! 🍫💪 Esse doce é perfeito pra quem quer matar a vontade de um docinho sem sair da dieta. Big Jeff mostra o passo a passo, os ingredientes e dá dicas pra deixar essa receita ainda mais nutritiva e saborosa.

Se você está em busca de um doce que combine proteína e sabor, não perde esse episódio! E aproveita pra anotar tudo e experimentar em casa!

🔔 Se inscreva no canal e ative o sininho para acompanhar todas as receitas do Monstro na Cozinha e outros conteúdos da Fábrica de Monstros.

Participantes
Leo Stronda: https://instagram.com/leostronda
Big Jeff: https://www.instagram.com/bigjeffpro/
Albbino: https://www.instagram.com/albbinoficial/

Compre na Growth: htts://gsuplementos.com.br",2024-11-02 15:00:15+00:00,58005,5376,100,PT20M52S,Unknown,Unknown,1252.0,2024,11,2,Saturday,0.09268166537367468,0.0017239893112662701,Longo,
7Q1CdR8lJ-M,DIOGO MONTENEGRO CONTA OS SEGREDOS DO SEU TREINO | TEEN BODYBUILDER #003,"No episódio de hoje do Teen Bodybuilder, Daniel Bianchi viaja para realizar um grande sonho: treinar e trocar ideias com Diogo Montenegro, atual top 1 da Men's Physique no Arnold Classic! 💪 Daniel tem a oportunidade de aprender com um dos melhores do mundo, pegando dicas sobre treino, preparação e a mentalidade necessária para chegar ao topo do fisiculturismo.

Quer ver como foi esse encontro de gerações no esporte e se inspirar na jornada de quem está começando e de quem já é um campeão? Então, não perde esse episódio!

🔔 Se inscreva no canal e ative as notificações para acompanhar todos os vídeos do Teen Bodybuilder e muito mais no Fábrica de Monstros!

Compre com desconto na Growth Suplementos:
https://gsumplementos.com.br
Cupom: BIANCHI",2024-11-01 21:45:00+00:00,3889,388,11,PT29M24S,Unknown,Unknown,1764.0,2024,11,1,Friday,0.09976857804062741,0.00282849061455387,Longo,
